Date,QQQ_Close,QQQ_Volume,^DJI_Close,^DJT_Close,Difference,SMA,STDEV,z_score,EMA
2022-10-11,257.8118591308594,66522500,29239.189453125,12539.7900390625,16699.3994140625,17476.613677978516,435.92314816734836,-1.782915789591535,61727753.0575282
2022-10-12,257.7235412597656,50580200,29210.849609375,12618.5302734375,16592.3193359375,17435.64959716797,455.68902770801924,-1.8506705449375642,61272750.8919148
2022-10-13,263.7677917480469,112894100,30038.720703125,12744.3896484375,17294.3310546875,17417.776489257812,449.4276437288834,-0.274672544719525,63379744.733061135
2022-10-14,255.83961486816406,77244300,29634.830078125,12503.3798828125,17131.4501953125,17397.352142333984,447.04407702755094,-0.5948002908113623,63945644.948038235
2022-10-17,264.2878112792969,64576500,30185.8203125,12801.5400390625,17384.2802734375,17389.055297851562,444.6654854428156,-0.010738464239713457,63971394.133832596
2022-10-18,266.37774658203125,69781000,30523.80078125,12974.8095703125,17548.9912109375,17382.982208251953,440.9826948279983,0.3764524200894036,64208520.90388024
2022-10-19,265.4063720703125,53115400,30423.810546875,12755.16015625,17668.650390625,17385.726623535156,442.5242749095334,0.6393406715319351,63755740.458823904
2022-10-20,264.0523376464844,60605500,30333.58984375,12429.599609375,17903.990234375,17398.952850341797,451.68606835213296,1.1181159203685638,63627159.2156066
2022-10-21,270.2437744140625,77897700,31082.560546875,12692.75,18389.810546875,17416.031005859375,478.5610921385251,2.03480716884889,64209630.268030815
2022-10-24,273.216796875,63963600,31499.619140625,13066.16015625,18433.458984375,17428.0712890625,499.37261862069425,2.0133016065026923,64199588.216274455
2022-10-25,278.8685302734375,59014500,31836.740234375,13246.66015625,18590.080078125,17443.673767089844,527.7409992464584,2.1722896509311704,63987951.96254897
2022-10-26,272.7065734863281,63492400,31839.109375,13427.0302734375,18412.0791015625,17452.529998779297,541.7978840151377,1.7710462353086516,63967725.35183268
2022-10-27,267.74163818359375,57760300,32033.279296875,13369.08984375,18664.189453125,17492.266204833984,582.372709972269,2.012325145432758,63714361.05175787
2022-10-28,275.93475341796875,62651300,32861.80078125,13574.98046875,19286.8203125,17548.74966430664,663.1319282360646,2.621002811335957,63670970.80474734
2022-10-31,272.7261962890625,47742000,32732.94921875,13583.7900390625,19149.1591796875,17601.814331054688,720.5223972828356,2.147531921933322,63020808.73108418
2022-11-01,269.9395446777344,45895900,32653.19921875,13520.9501953125,19132.2490234375,17637.288360595703,767.0524773803245,1.9489679088808374,62321832.86450932
2022-11-02,260.686767578125,79803100,32147.759765625,13094.4296875,19053.330078125,17671.936798095703,805.4608796042252,1.7150346031803114,63035353.972080365
2022-11-03,255.5942840576172,70038900,32001.25,13200.7099609375,18800.5400390625,17699.218963623047,828.842823159469,1.3287453841264176,63321212.9936281
2022-11-04,259.70556640625,78313200,32403.220703125,13474.080078125,18929.140625,17742.83120727539,856.1125378321491,1.385693311686085,63933130.83062287
2022-11-07,262.5609436035156,47333800,32827.0,13738.9501953125,19088.0498046875,17785.53839111328,888.4850956048866,1.4659912923890526,63255607.12325051
2022-11-08,264.4742431640625,63213800,33160.828125,13844.6201171875,19316.2080078125,17843.510192871094,926.3478634477859,1.5897891850909587,63253900.7100566
2022-11-09,258.37109375,64862100,32513.939453125,13502.7197265625,19011.2197265625,17898.19174194336,942.38465696366,1.1810760886168172,63319541.49740123
2022-11-10,277.43597412109375,99256700,33715.37109375,14253.400390625,19461.970703125,17975.702056884766,966.2672043462065,1.5381549115556188,64786364.293425664
2022-11-11,282.5480651855469,66961800,33747.859375,14554.5498046875,19193.3095703125,18037.161407470703,979.5390494782743,1.180298185618622,64875157.58757155
2022-11-14,280.0754699707031,55290700,33536.69921875,14532.580078125,19004.119140625,18100.799530029297,973.9520948852338,0.9274784820932557,64483955.237058416
2022-11-15,283.951171875,73985400,33592.921875,14617.01953125,18975.90234375,18172.944915771484,949.5371579255559,0.8456303381878477,64871769.309015214
2022-11-16,280.0754699707031,48859800,33553.828125,14306.9296875,19246.8984375,18242.350158691406,944.1472156276095,1.0639742004013997,64218219.541300304
2022-11-17,279.4572448730469,55462100,33546.3203125,14159.91015625,19386.41015625,18304.489532470703,952.181421301092,1.1362547090038,63860826.906961516
2022-11-18,279.467041015625,53588600,33745.69140625,14254.7998046875,19490.8916015625,18369.192749023438,960.4783849998005,1.1678543422289462,63441552.33933043
2022-11-21,276.5921630859375,40083500,33700.28125,14295.490234375,19404.791015625,18441.588104248047,948.0324700818576,1.0160020271181067,62488162.44792918
2022-11-22,280.5758056640625,41873400,34098.1015625,14334.2802734375,19763.8212890625,18533.59912109375,928.1936849244382,1.3253938137587082,61646743.57250349
2022-11-23,283.3918762207031,46390000,34194.05859375,14380.419921875,19813.638671875,18631.921875,889.9793687732665,1.3278024618748856,61024019.345054366
2022-11-25,281.5276184082031,15498800,34347.03125,14442.580078125,19904.451171875,18732.07974243164,844.6728357373644,1.387959195372878,59165847.12688888
2022-11-28,277.39666748046875,38714200,33849.4609375,14145.400390625,19704.060546875,18829.321655273438,765.8269534552866,1.1422148145281164,58331086.01966892
2022-11-29,275.2969665527344,35618900,33852.53125,14370.080078125,19482.451171875,18897.700408935547,720.707083286727,0.8113570360273747,57404058.01886611
2022-11-30,287.8465881347656,74718100,34589.76953125,14649.2001953125,19940.5693359375,18985.485382080078,667.7675138789109,1.430264177287623,58110753.609932795
2022-12-01,288.1997985839844,51547300,34395.01171875,14540.66015625,19854.3515625,19062.67510986328,617.5843559849893,1.2818920119407313,57842857.544221245
2022-12-02,287.0517883300781,53583200,34429.87890625,14520.9599609375,19908.9189453125,19136.4228515625,570.0756565993996,1.3550764443408678,57668993.97098772
2022-12-05,282.2341003417969,41482100,33947.1015625,14048.1796875,19898.921875,19206.11883544922,518.8753868637417,1.3352012006935174,57008304.42115149
2022-12-06,276.3861083984375,53937600,33596.33984375,13898.099609375,19698.240234375,19262.18914794922,468.0853967863939,0.9315631066883482,56882969.54681877
2022-12-07,275.2577209472656,45614300,33597.921875,13767.8896484375,19830.0322265625,19307.196075439453,450.4049606110461,1.1608134830791748,56423023.851030245
2022-12-08,278.5152893066406,42594900,33781.48046875,13809.740234375,19971.740234375,19355.267364501953,436.0030614378895,1.4139186725891053,55858610.63262084
2022-12-09,276.7393493652344,47860500,33476.4609375,13762.8203125,19713.640625,19390.378631591797,417.2308455656291,0.774779709707141,55532157.137411825
2022-12-12,280.2127380371094,35732500,34005.0390625,14180.0400390625,19824.9990234375,19434.53237915039,383.78287452905386,1.0174154976723682,54724007.866497055
2022-12-13,283.22503662109375,80667700,34108.640625,14191.91015625,19916.73046875,19473.674285888672,366.1494525001948,1.2100419100342432,55782934.07602779
2022-12-14,281.1253662109375,64984400,33966.3515625,14277.6298828125,19688.7216796875,19486.23370361328,366.42613107647503,0.5526024453533268,56158504.113740936
2022-12-15,271.68609619140625,60554100,33202.21875,13889.76953125,19312.44921875,19491.336517333984,362.6986650034361,-0.4932119024543133,56337916.1907311
2022-12-16,269.0956726074219,68300400,32920.4609375,13738.0400390625,19182.4208984375,19492.904388427734,361.2016833520202,-0.8595848366732088,56826180.83600738
2022-12-19,265.3139953613281,44167900,32757.5390625,13566.23046875,19191.30859375,19497.216217041016,356.57898944507525,-0.8578958164839808,56309516.312088706
2022-12-20,265.1073913574219,51064200,32849.73828125,13384.6298828125,19465.1083984375,19517.983978271484,333.28654072916896,-0.15864901030297365,56095421.76873814
2022-12-21,268.953125,46394700,33376.48046875,13563.83984375,19812.640625,19545.593353271484,319.23146760186603,0.8365317922278493,55699473.941442706
2022-12-22,262.3731384277344,60278400,33027.48828125,13421.099609375,19606.388671875,19561.791442871094,308.2272150815144,0.14468945901520078,55886368.88260831
2022-12-23,262.9632568359375,39373600,33203.9296875,13564.759765625,19639.169921875,19571.884002685547,305.199099088976,0.2204656546834595,55212378.31597123
2022-12-27,259.24542236328125,38009000,33241.55859375,13530.3095703125,19711.2490234375,19593.75991821289,288.3381521391666,0.4074698556294527,54510199.609196894
2022-12-28,255.82261657714844,47139000,32875.7109375,13298.3603515625,19577.3505859375,19597.36553955078,287.35672122084986,-0.06965194176856795,54209334.31902559
2022-12-29,262.0583801269531,45893600,33220.80078125,13496.23046875,19724.5703125,19613.96743774414,278.46875850615623,0.397182345873152,53869916.59171842
2022-12-30,261.9010009765625,37858300,33147.25,13391.91015625,19755.33984375,19637.443084716797,256.1706936625686,0.4602273482090745,53216381.22062787
2023-01-03,260.1306457519531,42335300,33136.37109375,13398.0302734375,19738.3408203125,19661.269287109375,226.38137537901852,0.340449973298767,52772255.4565206
2023-01-04,261.369873046875,47754900,33269.76953125,13628.08984375,19641.6796875,19673.606201171875,213.45956100557675,-0.14956703518677666,52567465.43788711
2023-01-05,257.2783508300781,45396700,32930.078125,13422.5,19507.578125,19677.392700195312,209.23358309891452,-0.8116028635567226,52274781.13429988
2023-01-06,264.3795471191406,54659700,33630.609375,13876.1904296875,19754.4189453125,19685.6279296875,206.82855886918946,0.33259921164227363,52372124.76147131
2023-01-09,266.09100341796875,45568700,33517.6484375,14018.509765625,19499.138671875,19688.576293945312,203.3390887483184,-0.9316340662113798,52094433.95488064
2023-01-10,268.34332275390625,35247800,33704.1015625,14055.58984375,19648.51171875,19684.972869873047,202.98404410651156,-0.1796257005497174,51406816.24243653
2023-01-11,272.9857177734375,44077000,33973.01171875,14304.240234375,19668.771484375,19680.445770263672,201.63284703576306,-0.057898730590265575,51107640.06927585
2023-01-12,274.4610290527344,60600000,34189.96875,14403.1796875,19786.7890625,19676.768829345703,198.46408583405199,0.5543584003722041,51495083.33175439
2023-01-13,276.34942626953125,44802900,34302.609375,14364.3896484375,19938.2197265625,19684.086303710938,203.74921922346698,1.247285382590033,51221932.991682775
2023-01-17,276.9101257324219,36269700,33910.8515625,14357.9599609375,19552.8916015625,19686.287567138672,201.87239181568592,-0.6607935061172973,50611637.76753246
2023-01-18,273.3101806640625,47754500,33296.9609375,14295.6103515625,19001.3505859375,19656.936981201172,230.02378345029925,-2.8500809152429363,50495019.89946991
2023-01-19,270.6252136230469,44150400,33044.55859375,14109.919921875,18934.638671875,19628.19595336914,260.0588026864262,-2.6669248428803174,50236055.82194053
2023-01-20,278.0313415527344,60613600,33375.48828125,14356.4296875,19019.05859375,19600.387817382812,276.1512893855693,-2.1051113863210906,50659629.05369805
2023-01-23,284.2080078125,52799900,33629.55859375,14570.0302734375,19059.5283203125,19574.156768798828,286.54976555950185,-1.795947895757276,50746987.05150629
2023-01-24,283.6277160644531,44875100,33733.9609375,14451.01953125,19282.94140625,19561.178680419922,290.1308775012143,-0.9590060753487273,50507318.19226113
2023-01-25,282.998291015625,50872000,33743.83984375,14291.4501953125,19452.3896484375,19549.377349853516,286.500005504374,-0.3385260019289421,50522203.16400557
2023-01-26,288.5159912109375,51596300,33949.41015625,14292.1904296875,19657.2197265625,19539.548583984375,276.77276526321214,0.42515434084065035,50566043.85118901
2023-01-27,291.3879699707031,56441900,33978.078125,14483.330078125,19494.748046875,19532.70819091797,275.03077888996285,-0.13802143962278576,50805874.71440578
2023-01-30,285.49652099609375,49405800,33717.08984375,14157.08984375,19560.0,19524.426971435547,269.88744406808445,0.13180690449415322,50748728.80769534
2023-01-31,289.7749938964844,46705100,34086.0390625,14648.33984375,19437.69921875,19509.457244873047,260.5493519400048,-0.2754104955116917,50583682.73391185
2023-02-01,295.97137451171875,67562200,34092.9609375,15197.91015625,18895.05078125,19484.655029296875,279.98500402930046,-2.1058422399835846,51276683.43865014
2023-02-02,306.5937194824219,83070600,34053.94140625,15640.7001953125,18413.2412109375,19456.554779052734,337.11989041251644,-3.094784964596971,52574394.31870523
2023-02-03,301.14483642578125,76170800,33926.01171875,15518.2099609375,18407.8017578125,19432.347930908203,382.2314306136026,-2.680434132407641,53537512.91794175
2023-02-06,298.59747314453125,40802300,33891.01953125,15364.330078125,18526.689453125,19411.578582763672,412.60152115430856,-2.144657943002912,53017708.309046164
2023-02-07,304.7840270996094,67584000,34156.69140625,15489.8203125,18666.87109375,19386.633666992188,432.89171385747125,-1.6626850323108007,53612250.82704428
2023-02-08,299.3645935058594,56720900,33949.01171875,15394.4296875,18554.58203125,19347.3193359375,449.75335814161764,-1.7626045260964658,53739134.46675675
2023-02-09,296.7188415527344,49137800,33699.87890625,15067.9501953125,18631.9287109375,19316.867462158203,464.39739905536,-1.47489790557387,53551324.89668504
2023-02-10,294.77142333984375,50050100,33869.26953125,15042.9296875,18826.33984375,19291.466522216797,468.4120426475788,-0.9929861662774248,53408417.75804483
2023-02-13,299.4924621582031,39636700,34245.9296875,15183.2197265625,19062.7099609375,19271.199676513672,463.66956627923116,-0.44965149912516617,52846306.82914504
2023-02-14,301.7054748535156,64079100,34089.26953125,15351.849609375,18737.419921875,19244.95184326172,469.5165514485483,-1.0809670496617974,53304788.18305748
2023-02-15,304.0168762207031,43100600,34128.05078125,15399.330078125,18728.720703125,19213.83154296875,469.70440703840404,-1.032800273053615,52888290.706197985
2023-02-16,298.3121643066406,59498600,33696.8515625,15209.4697265625,18487.3818359375,19174.20785522461,475.9894921104611,-1.4429436587808544,53158099.24880214
2023-02-17,296.2073974609375,58230700,33826.69140625,15135.8701171875,18690.8212890625,19141.472869873047,471.94422606924365,-0.9548831321954288,53365144.17742246
2023-02-21,289.1946716308594,46526700,33129.58984375,14645.2900390625,18484.2998046875,19105.304748535156,476.69836440073163,-1.3027209452005057,53086024.00691542
2023-02-22,289.41107177734375,51389200,33045.08984375,14553.3896484375,18491.7001953125,19073.558563232422,482.83162358062776,-1.2050958129149087,53016765.88418418
2023-02-23,291.93878173828125,69294400,33153.91015625,14707.9404296875,18445.9697265625,19032.669525146484,478.6982798375449,-1.2256150132461137,53681159.11340115
2023-02-24,287.05047607421875,74332000,32816.921875,14629.009765625,18187.912109375,18991.69369506836,493.37567857646906,-1.6291471602582859,54524050.578160286
2023-02-27,289.10614013671875,48995000,32889.08984375,14824.6796875,18064.41015625,18942.190521240234,504.68876249513977,-1.7392508615618076,54298375.04435782
2023-02-28,288.7324523925781,48243100,32656.69921875,14722.6796875,17934.01953125,18887.979522705078,517.1410043609022,-1.8446806256139163,54051220.96091464
2023-03-01,286.41119384765625,58287000,32661.83984375,14765.509765625,17896.330078125,18828.90267944336,519.127899373011,-1.7964216572538212,54224109.90128547
2023-03-02,288.78155517578125,53565900,33003.5703125,15040.66015625,17962.91015625,18767.174255371094,500.05590156849587,-1.608348379847945,54197244.191028915
2023-03-03,294.7517395019531,60511500,33390.96875,15113.2900390625,18277.6787109375,18727.323852539062,486.03628691109975,-0.9251266905588194,54454968.91792569
2023-03-06,295.0861511230469,56736300,33431.44140625,14974.150390625,18457.291015625,18710.321990966797,485.6570705329323,-0.5210074982829657,54548084.47229607
2023-03-07,291.4666748046875,65955800,32856.4609375,14786.5595703125,18069.9013671875,18683.298950195312,496.70524996103626,-1.2349327555042555,55013705.51424316
2023-03-08,292.92230224609375,50876300,32798.3984375,14866.41015625,17931.98828125,18649.328002929688,509.99695256128257,-1.406556878579564,54844831.819784254
2023-03-09,287.8472595214844,71456700,32254.859375,14569.169921875,17685.689453125,18606.395538330078,531.7153102576264,-1.7315771568792673,55522867.25571142
2023-03-10,283.8048095703125,98593600,31909.640625,14209.009765625,17700.630859375,18556.948333740234,540.275043901338,-1.5849658133045477,57280856.34731503
2023-03-13,285.9095458984375,97123600,31819.140625,13974.7001953125,17844.4404296875,18506.699920654297,528.9632673278344,-1.2519952364789628,58907090.7821185
2023-03-14,292.479736328125,73602500,32155.400390625,13921.0400390625,18234.3603515625,18462.235565185547,487.2924794280192,-0.46763540018209465,59506903.40325651
2023-03-15,294.01409912109375,83631500,31874.5703125,13787.599609375,18086.970703125,18418.24252319336,453.4413950031284,-0.7305725143732716,60491580.81536849
2023-03-16,301.7644958496094,98198100,32246.55078125,13964.48046875,18282.0703125,18378.307220458984,403.1241018375222,-0.23872774542707034,62030622.4147412
2023-03-17,300.33831787109375,89923700,31861.98046875,13773.4599609375,18088.5205078125,18336.145385742188,356.6222076616276,-0.6943619118768969,63169115.377404824
2023-03-20,301.40423583984375,56359500,32244.580078125,13764.7099609375,18479.8701171875,18323.170989990234,342.92180092214124,0.45695294605327064,62891171.892612785
2023-03-21,305.7089538574219,49757000,32560.599609375,13993.9697265625,18566.6298828125,18327.964385986328,345.2853211534543,0.6912124037850493,62355083.243934706
2023-03-22,301.5519714355469,75791900,32030.109375,13709.7099609375,18320.3994140625,18325.23306274414,344.97896345086167,-0.014011430242844715,62903524.74418227
2023-03-23,305.1277770996094,74576000,32105.25,13687.6796875,18417.5703125,18321.82308959961,343.4593669473762,0.2787730722017569,63379952.305644214
2023-03-24,306.2507629394531,57195200,32237.529296875,13706.58984375,18530.939453125,18317.575225830078,339.8760945144966,0.6277706221136461,63127513.436026074
2023-03-27,304.1525573730469,50287400,32432.080078125,13887.2001953125,18544.8798828125,18317.272033691406,339.66210857027875,0.6701007954026756,62603427.17333113
2023-03-28,302.5370178222656,48585900,32394.25,13934.4404296875,18459.8095703125,18311.893310546875,335.86014425918444,0.4404102787840093,62031283.207072705
2023-03-29,308.053466796875,53274300,32717.599609375,14071.8603515625,18645.7392578125,18306.249542236328,328.3704509452207,1.033861952556767,61673855.32106973
2023-03-30,310.96929931640625,58354800,32859.03125,14129.5,18729.53125,18295.83770751953,308.278664369532,1.4068230877002976,61538383.67531178
2023-03-31,316.1410217285156,62138100,33274.1484375,14438.66015625,18835.48828125,18298.90234375,313.2573469475259,1.712923711857536,61562861.89264599
2023-04-03,315.3725891113281,47126800,33601.1484375,14281.2998046875,19319.8486328125,18317.375091552734,354.1779611841355,2.8304232649263694,60973634.87661962
2023-04-04,314.3086853027344,45875400,33402.37890625,14025.9697265625,19376.4091796875,18345.157196044922,399.86508732804134,2.5789998084943075,60357380.391859636
2023-04-05,311.20574951171875,62795700,33482.71875,13914.490234375,19568.228515625,18372.576171875,451.128224030316,2.650360318998023,60456903.641171485
2023-04-06,313.3039245605469,46916500,33485.2890625,13966.3203125,19518.96875,18404.909576416016,494.3975256193822,2.2533672113109566,59904234.10479714
2023-04-10,313.1266174316406,45134700,33586.51953125,14197.66015625,19388.859375,18432.94580078125,524.0280696756483,1.8241648292054677,59301395.97807072
2023-04-11,311.11700439453125,40113600,33684.7890625,14360.7802734375,19324.0087890625,18460.384521484375,547.2069641454345,1.578240636843566,58518220.632027015
2023-04-12,308.36871337890625,62813300,33646.5,14220.169921875,19426.330078125,18499.085083007812,570.6075268922524,1.6250136064052987,58693529.99398509
2023-04-13,314.4072265625,54613800,34029.69140625,14186.5498046875,19843.1416015625,18554.670440673828,612.031404730467,2.1052370040653434,58527010.402393855
2023-04-14,313.8161926269531,56278300,33886.46875,14246.599609375,19639.869140625,18607.978240966797,630.2474994734208,1.6372788476278923,58435226.30433696
2023-04-17,314.0821533203125,43007000,33987.1796875,14319.2900390625,19667.8896484375,18663.339477539062,643.3897776094875,1.5613399619602912,57805502.78171095
2023-04-18,314.1018371582031,46746900,33976.62890625,14308.8896484375,19667.7392578125,18716.61538696289,654.016226187134,1.4542817636109595,57354131.2396003
2023-04-19,313.9541015625,38960100,33897.01171875,14434.8701171875,19462.1416015625,18753.629852294922,661.8438471444208,1.0705119528186442,56603354.454310484
2023-04-20,311.5603942871094,62462100,33786.62109375,14446.6796875,19339.94140625,18781.212677001953,667.4640055359969,0.8370919249785885,56842486.92556311
2023-04-21,311.8854064941406,59002300,33808.9609375,14413.580078125,19395.380859375,18822.633911132812,663.0109700756132,0.8638574233196602,56930642.56125441
2023-04-24,311.2353210449219,44043100,33875.3984375,14464.2998046875,19411.0986328125,18868.85610961914,650.3538316857356,0.8337654008862396,56404620.415897086
2023-04-25,305.36419677734375,57121600,33530.828125,13940.009765625,19590.818359375,18928.391387939453,625.2660613407342,1.0594321559931303,56433884.88871761
2023-04-26,307.2160949707031,55400500,33301.87109375,13444.009765625,19857.861328125,18995.80484008789,604.5734079239091,1.4258921691534383,56391705.9136679
2023-04-27,315.5696716308594,65430400,33826.16015625,13797.6904296875,20028.4697265625,19064.055755615234,593.5805496281162,1.6247398462626177,56760632.202905945
2023-04-28,317.74664306640625,59712600,34098.16015625,14021.8701171875,20076.2900390625,19121.61605834961,599.80307753551,1.5916456858399017,56881120.68441999
2023-05-01,317.3821105957031,41013400,34051.69921875,14162.900390625,19888.798828125,19177.92318725586,583.9050494261012,1.2174507508846415,56233458.61566815
2023-05-02,314.61407470703125,56519400,33684.53125,13986.3203125,19698.2109375,19222.17758178711,567.2450353219527,0.8392023306871379,56245129.69257965
2023-05-03,312.5552978515625,59882100,33414.23828125,14008.8095703125,19405.4287109375,19263.330963134766,528.8143226336985,0.26871009675954505,56393577.46022946
2023-05-04,311.4520568847656,50224500,33127.73828125,13828.58984375,19299.1484375,19288.93341064453,509.1257112852943,0.0200638597286332,56141778.38022009
2023-05-05,318.0716857910156,51806100,33674.37890625,14123.1298828125,19551.2490234375,19319.702758789062,493.58039159283896,0.46911560627684556,55964811.915721305
2023-05-08,318.85980224609375,36465800,33618.69140625,14015.9404296875,19602.7509765625,19359.776245117188,460.79841344752595,0.5272907292094693,55168933.87834492
2023-05-09,316.84039306640625,31768800,33561.80859375,13958.2998046875,19603.5087890625,19396.836822509766,429.1812340595042,0.4815494018642953,54213826.37310635
2023-05-10,320.2881164550781,60446600,33531.328125,13916.080078125,19615.248046875,19430.721466064453,400.4544305818949,0.46079295599854847,54468225.296653025
2023-05-11,321.3323059082031,44278500,33309.51171875,13834.830078125,19474.681640625,19459.777770996094,366.3893954956122,0.04067767738950495,54052318.141687594
2023-05-12,320.17974853515625,48432800,33300.62109375,13783.1904296875,19517.4306640625,19492.82843017578,317.74960939904423,0.07742648034484964,53822950.05427177
2023-05-15,321.91351318359375,33375600,33348.6015625,13846.4501953125,19502.1513671875,19519.59130859375,277.6349448426447,-0.06281608900541841,52988364.33777088
2023-05-16,322.2779541015625,40019200,33012.140625,13645.16015625,19366.98046875,19539.511596679688,239.34810933477834,-0.7208376469285858,52459010.69133125
2023-05-17,326.178955078125,47486100,33420.76953125,13939.3896484375,19481.3798828125,19559.695709228516,202.45324107017458,-0.386834145020527,52256034.7447463
2023-05-18,332.23712158203125,64213500,33535.91015625,14003.330078125,19532.580078125,19566.34356689453,197.7617651513959,-0.17072809166971034,52744094.551083185
2023-05-19,331.48846435546875,61554900,33426.62890625,13909.5400390625,19517.0888671875,19570.739807128906,194.9469473510962,-0.2752078997409577,53103719.26328386
2023-05-22,332.60162353515625,43015900,33286.578125,13940.7998046875,19345.7783203125,19563.78823852539,198.964145489299,-1.0957246476582685,52691971.53825186
2023-05-23,328.385498046875,48216700,33055.51171875,13907.0302734375,19148.4814453125,19552.210510253906,212.00808045269193,-1.904309798378159,52509307.39383342
2023-05-24,326.70098876953125,62891200,32799.921875,13695.4501953125,19104.4716796875,19543.32339477539,224.6595483215703,-1.9534078046829004,52933058.11245246
2023-05-25,334.65057373046875,66862800,32764.650390625,13889.9599609375,18874.6904296875,19529.282196044922,251.27362476376777,-2.6050954093284933,53501619.00582175
2023-05-26,343.2010498046875,63007000,33093.33984375,13903.419921875,19189.919921875,19521.89437866211,257.789144209695,-1.287775161381774,53889593.740278
2023-05-30,344.75750732421875,72652200,33042.78125,13965.6396484375,19077.1416015625,19497.95687866211,262.5176896380559,-1.6029977929479913,54655414.40394012
2023-05-31,342.79718017578125,65105400,32908.26953125,13709.740234375,19198.529296875,19484.165008544922,266.3863640434454,-1.0722610096639071,55081944.42826909
2023-06-01,346.7572326660156,50488600,33061.5703125,13880.169921875,19181.400390625,19468.96221923828,269.4276023572322,-1.067306490119765,54894460.98221729
2023-06-02,349.3578186035156,53372100,33762.76171875,14150.48046875,19612.28125,19467.22915649414,268.28368120198337,0.5406668525494611,54832323.79926965
2023-06-05,349.6040344238281,47266200,33562.859375,13989.8701171875,19572.9892578125,19470.693145751953,268.93070712654526,0.3803809284315438,54523502.41970762
2023-06-06,349.5449523925781,41390400,33573.28125,14061.150390625,19512.130859375,19476.07406616211,267.9510072748542,0.13456487280865082,53987457.42298485
2023-06-07,343.6147766113281,69225900,33665.01953125,14406.240234375,19258.779296875,19471.805267333984,270.35535216880703,-0.7879480422713185,54609434.67102628
2023-06-08,347.8802185058594,47153900,33833.609375,14401.16015625,19432.44921875,19472.47247314453,270.2270173263604,-0.14810974413485123,54305127.13343337
2023-06-09,349.21002197265625,53196900,33876.78125,14243.3603515625,19633.4208984375,19473.803802490234,270.9329042337336,0.5891388364167244,54259893.37288507
2023-06-12,355.1105651855469,44606500,34066.328125,14305.0400390625,19761.2880859375,19470.785888671875,267.0266011276113,1.0879148221146506,53865877.31684894
2023-06-13,357.8393249511719,57097800,34212.12109375,14448.150390625,19763.970703125,19462.520294189453,252.9286019180923,1.1918399368418118,53997792.52840613
2023-06-14,360.43988037109375,69525600,33979.328125,14641.8603515625,19337.4677734375,19439.432098388672,227.54127366186935,-0.44811353698710854,54631580.58847118
2023-06-15,364.7348327636719,71138800,34408.05859375,14868.7900390625,19539.2685546875,19428.50927734375,213.21237113804153,0.5194786622960089,55305344.6460846
2023-06-16,362.4396057128906,80932000,34299.12109375,14792.8603515625,19506.2607421875,19422.510833740234,208.01673891769536,0.40261139023241016,56351330.57889747
2023-06-20,361.9207763671875,49204700,34053.87109375,14735.4697265625,19318.4013671875,19419.791229248047,208.81464043963643,-0.4855495852545664,56059631.37159553
2023-06-21,356.98858642578125,53378300,33951.51953125,14739.080078125,19212.439453125,19417.081573486328,210.98198212945547,-0.9699506957696639,55950189.27479571
2023-06-22,361.2006530761719,47603000,33946.7109375,14797.8203125,19148.890625,19404.507873535156,214.68518938130578,-1.1906608428453367,55609487.67174283
2023-06-23,357.6199645996094,48922900,33727.4296875,14687.8701171875,19039.5595703125,19386.908142089844,220.90404904035879,-1.5723956771561203,55336565.7259574
2023-06-26,352.8258972167969,52685500,33714.7109375,14891.4296875,18823.28125,19362.52603149414,238.57726174174323,-2.2602522032374823,55228358.96163261
2023-06-27,358.89239501953125,49428100,33926.73828125,15293.1103515625,18633.6279296875,19331.85040283203,266.50695179354545,-2.6199034150727227,54991613.6978925
2023-06-28,359.5927734375,46498000,33852.66015625,15411.259765625,18441.400390625,19299.56036376953,308.0081893448295,-2.7861595984507455,54644935.58777443
2023-06-29,358.8727111816406,46151000,34122.421875,15518.8203125,18603.6015625,19271.003204345703,328.8168039709227,-2.0297066140960407,54298244.33929384
2023-06-30,364.40655517578125,58712500,34407.6015625,15529.76953125,18877.83203125,19251.493225097656,333.1525296638087,-1.1215919453612604,54478418.039730825
2023-07-03,365.2647399902344,19432900,34418.46875,15614.0302734375,18804.4384765625,19233.913787841797,341.5968346981295,-1.2572578772833944,53047988.73198671
2023-07-05,365.2548828125,34460900,34288.640625,15525.6103515625,18763.0302734375,19211.465362548828,348.3466164143274,-1.2873243717055496,52289332.04904847
2023-07-06,362.4731140136719,49374700,33922.26171875,15399.4501953125,18522.8115234375,19179.910095214844,363.7161359056043,-1.806624746359566,52170367.475617915
2023-07-07,361.26971435546875,47133700,33734.87890625,15559.509765625,18175.369140625,19137.981353759766,399.1979312894997,-2.411365735351659,51964789.211306974
2023-07-10,361.3880310058594,48498800,33944.3984375,15720.1201171875,18224.2783203125,19102.934478759766,428.51947757252884,-2.0504462560830716,51823320.26390669
2023-07-11,363.1735534667969,38214100,34261.421875,15940.6298828125,18320.7919921875,19077.06918334961,450.11687132366586,-1.6801796141035839,51267841.885788046
2023-07-12,367.76043701171875,61975400,34347.4296875,15915.849609375,18431.580078125,19056.04132080078,464.2898479226992,-1.3449814710998147,51704885.07412322
2023-07-13,374.0045166015625,46960000,34395.140625,15914.509765625,18480.630859375,19043.726959228516,474.3713466700204,-1.1870364932585473,51511216.29558757
